Number,Type of Payment,Process,System,Volume,Assignment Group,Assigned To,State,Priority,Urgency,Impact,Day,Created,Actual Start,Actual End,Closed
INC-2025-48934,Domestic Payment,Domestic Payment,STP CAT,4442,DC,Punisher,Closed,Medium,Low,Medium,Tuesday,2025-12-30T21:31:59.000000,2025-12-30T22:59:59.000000,2026-01-01T05:04:48.451844,2026-01-01T06:22:48.451844
INC-2025-48935,Money Rates,Money Rates,SOLEMOS,2,People,The Rock,Closed,High,Medium,Medium,Tuesday,2025-12-30T14:51:35.000000,2025-12-30T15:22:35.000000,2025-12-30T18:01:46.554670,2025-12-30T19:06:46.554670
INC-2025-48936,SEPA Payment,SEPA Payment,STP CAT,97011,Avengers,Iron Man,Closed,High,High,High,Tuesday,2025-12-30T17:07:45.000000,2025-12-30T18:19:45.000000,2025-12-31T03:30:59.372197,2025-12-31T03:55:59.372197
INC-2025-48937,Basic Payment,Basic Payment,STP CAT,1534,DC,Punisher,Closed,Medium,Medium,Low,Tuesday,2025-12-30T10:12:26.000000,2025-12-30T11:09:26.000000,2025-12-31T16:09:18.465666,2025-12-31T17:07:18.465666
INC-2025-48938,Proces X,Proces X,STP CAT,45,People,Mark,Closed,Medium,Low,Medium,Tuesday,2025-12-30T05:16:14.000000,2025-12-30T06:19:14.000000,2025-12-31T12:36:56.065852,2025-12-31T13:52:56.065852
INC-2025-48939,International Transfer,International Transfer,Stargate,6,Avengers,Thor,Closed,High,High,Medium,Tuesday,2025-12-30T12:46:01.000000,2025-12-30T14:09:01.000000,2025-12-30T17:42:28.125824,2025-12-30T18:18:28.125824
INC-2025-48940,Basic Payment,Basic Payment,STP CAT,2180,DC,Dr. X,Closed,Medium,Medium,Low,Tuesday,2025-12-30T23:28:11.000000,2025-12-31T00:56:11.000000,2026-01-01T05:37:20.855710,2026-01-01T06:13:20.855710
INC-2025-48941,Proces X,Proces X,SOLEMOS,187,People,Jackie Chan,Closed,Medium,Low,Medium,Tuesday,2025-12-30T13:35:19.000000,2025-12-30T14:48:19.000000,2025-12-31T04:29:13.683902,2025-12-31T05:33:13.683902
INC-2025-48942,International Transfer,International Transfer,Stargate,27,Avengers,Doctor Strange,In Progress,Low,Low,Low,Tuesday,2025-12-30T08:07:33.000000,2025-12-30T09:04:33.000000,,
INC-2025-48943,Domestic Payment,Domestic Payment,STP CAT,4028,DC,Dr. X,Closed,Medium,Medium,Low,Tuesday,2025-12-30T16:34:48.000000,2025-12-30T17:14:48.000000,2026-01-01T03:52:12.665083,2026-01-01T04:46:12.665083
INC-2025-48944,Proces X,Proces X,SOLEMOS,45,People,Dwayne Johnson,Closed,Low,Low,Low,Tuesday,2025-12-30T10:15:24.000000,2025-12-30T11:42:24.000000,2026-01-02T19:37:54.495457,2026-01-02T20:27:54.495457
INC-2025-48945,SEPA Payment,SEPA Payment,STP CAT,45165,Avengers,Iron Man,Closed,High,Medium,High,Tuesday,2025-12-30T11:38:45.000000,2025-12-30T12:40:45.000000,2025-12-30T23:48:28.021898,2025-12-31T00:31:28.021898
INC-2025-48946,Money Rates,Money Rates,SOLEMOS,3,Avengers,Doctor Strange,On Hold,Medium,Medium,Medium,Tuesday,2025-12-30T17:02:11.000000,,,
INC-2025-48947,SEPA Payment,SEPA Payment,Stargate,14210,DC,Punisher,Closed,Critical,High,High,Tuesday,2025-12-30T10:35:44.000000,2025-12-30T10:46:44.000000,2025-12-30T13:03:41.342759,2025-12-30T14:05:41.342759
INC-2025-48948,Domestic Payment,Domestic Payment,STP CAT,10781,DC,Batman,Closed,Medium,Low,Medium,Tuesday,2025-12-30T14:21:16.000000,2025-12-30T14:40:16.000000,2025-12-31T21:03:29.083296,2025-12-31T21:19:29.083296
INC-2025-48949,International Transfer,International Transfer,Stargate,25,Avengers,Hulk,Closed,High,Medium,High,Tuesday,2025-12-30T07:09:45.000000,2025-12-30T08:17:45.000000,2025-12-30T19:53:40.718623,2025-12-30T20:13:40.718623
INC-2025-48950,Proces X,Proces X,SOLEMOS,125,Avengers,Thor,Closed,Critical,High,High,Tuesday,2025-12-30T14:08:15.000000,2025-12-30T15:01:15.000000,2025-12-30T17:28:31.617031,2025-12-30T18:20:31.617031
INC-2025-48951,SEPA Payment,SEPA Payment,STP CAT,78002,People,The Rock,Closed,Critical,High,High,Tuesday,2025-12-30T21:40:06.000000,2025-12-30T21:58:06.000000,2025-12-30T23:57:43.035719,2025-12-31T01:21:43.035719
INC-2025-48952,Proces X,Proces X,SOLEMOS,62,DC,Batman,On Hold,Medium,Low,Medium,Tuesday,2025-12-30T21:47:44.000000,,,
INC-2025-48953,SEPA Payment,SEPA Payment,Stargate,79610,DC,Aquaman,Closed,High,Medium,Low,Tuesday,2025-12-30T18:15:35.000000,2025-12-30T19:32:35.000000,2025-12-30T22:21:55.515067,2025-12-30T22:47:55.515067
INC-2025-48954,Proces X,Proces X,SOLEMOS,239,DC,Aquaman,Closed,Medium,Medium,Medium,Tuesday,2025-12-30T08:16:01.000000,2025-12-30T09:09:01.000000,2025-12-30T18:51:06.855721,2025-12-30T19:11:06.855721
INC-2025-48955,Proces X,Proces X,SOLEMOS,170,Avengers,Iron Man,Closed,Medium,Medium,Medium,Tuesday,2025-12-30T13:33:08.000000,2025-12-30T14:02:08.000000,2025-12-31T00:48:55.664757,2025-12-31T02:10:55.664757
INC-2025-48956,Proces X,Proces X,STP CAT,145,People,Jackie Chan,Closed,Medium,Medium,Medium,Tuesday,2025-12-30T13:53:12.000000,2025-12-30T14:51:12.000000,2025-12-31T00:49:21.557173,2025-12-31T01:37:21.557173
INC-2025-48957,Domestic Payment,Domestic Payment,STP CAT,14449,DC,Batman,Closed,Medium,Medium,Medium,Tuesday,2025-12-30T10:36:40.000000,2025-12-30T11:31:40.000000,2025-12-31T00:50:02.025780,2025-12-31T02:07:02.025780
INC-2025-48958,Money Rates,Money Rates,SOLEMOS,2,Avengers,Thor,Closed,High,High,Medium,Tuesday,2025-12-30T08:49:06.000000,2025-12-30T10:00:06.000000,2025-12-30T20:40:56.046035,2025-12-30T21:25:56.046035
INC-2025-48959,Basic Payment,Basic Payment,STP CAT,4027,People,Kevin Hart,Closed,High,Medium,High,Tuesday,2025-12-30T17:31:55.000000,2025-12-30T18:58:55.000000,2025-12-31T02:51:52.377149,2025-12-31T04:19:52.377149
INC-2025-48960,International Transfer,International Transfer,Stargate,43,Avengers,Thor,Closed,High,High,High,Tuesday,2025-12-30T22:22:00.000000,2025-12-30T22:53:00.000000,2025-12-31T05:08:28.975972,2025-12-31T06:28:28.975972
INC-2025-48961,SEPA Payment,SEPA Payment,STP CAT,95372,DC,Aquaman,Closed,High,High,Medium,Tuesday,2025-12-30T14:32:55.000000,2025-12-30T14:43:55.000000,2025-12-31T04:32:56.759914,2025-12-31T05:31:56.759914
INC-2025-48962,Proces X,Proces X,STP CAT,48,People,Scarlett Johansson,In Progress,Medium,Low,Medium,Tuesday,2025-12-30T20:16:43.000000,2025-12-30T20:30:43.000000,,
INC-2025-48963,International Transfer,International Transfer,Stargate,50,Avengers,Iron Man,Closed,Critical,High,High,Tuesday,2025-12-30T10:25:16.000000,2025-12-30T11:37:16.000000,2025-12-30T12:07:04.029303,2025-12-30T13:36:04.029303
INC-2025-48964,Domestic Payment,Domestic Payment,STP CAT,14598,DC,Batman,Closed,Low,Low,Low,Tuesday,2025-12-30T22:32:34.000000,2025-12-30T23:11:34.000000,2026-01-03T22:56:46.575631,2026-01-03T23:23:46.575631
INC-2025-48965,Money Rates,Money Rates,SOLEMOS,5,Avengers,Iron Man,Closed,High,Medium,High,Tuesday,2025-12-30T13:56:10.000000,2025-12-30T14:47:10.000000,2025-12-30T18:04:33.165038,2025-12-30T19:18:33.165038
INC-2025-48966,SEPA Payment,SEPA Payment,Stargate,36773,DC,Batman,Closed,Medium,Medium,Medium,Tuesday,2025-12-30T14:37:26.000000,2025-12-30T14:50:26.000000,2025-12-31T11:34:38.746387,2025-12-31T11:51:38.746387
INC-2025-48967,SEPA Payment,SEPA Payment,Stargate,41847,Avengers,Doctor Strange,Closed,High,High,High,Tuesday,2025-12-30T07:12:31.000000,2025-12-30T07:56:31.000000,2025-12-31T00:08:17.634029,2025-12-31T01:00:17.634029
INC-2025-48968,International Transfer,International Transfer,Stargate,41,Avengers,Hulk,Closed,Medium,Low,Medium,Tuesday,2025-12-30T22:43:21.000000,2025-12-30T22:56:21.000000,2025-12-31T13:14:49.652295,2025-12-31T13:45:49.652295
INC-2025-48969,Proces X,Proces X,SOLEMOS,34,People,Mark,Closed,Low,Low,Low,Tuesday,2025-12-30T09:05:50.000000,2025-12-30T09:46:50.000000,2026-01-03T05:04:05.260910,2026-01-03T05:41:05.260910
INC-2025-48970,Money Rates,Money Rates,SOLEMOS,6,Avengers,Hulk,Closed,Medium,Medium,Medium,Tuesday,2025-12-30T12:07:03.000000,2025-12-30T13:14:03.000000,2025-12-31T02:55:20.825541,2025-12-31T04:05:20.825541
INC-2025-48971,International Transfer,International Transfer,Stargate,31,Avengers,Hulk,Closed,Medium,Medium,Medium,Tuesday,2025-12-30T15:51:45.000000,2025-12-30T16:06:45.000000,2026-01-01T03:35:57.576857,2026-01-01T04:38:57.576857
INC-2025-48972,Domestic Payment,Domestic Payment,STP CAT,13208,DC,Punisher,Closed,Low,Low,Low,Tuesday,2025-12-30T08:02:18.000000,2025-12-30T08:43:18.000000,2026-01-01T03:47:51.048833,2026-01-01T04:11:51.048833
INC-2025-48973,Domestic Payment,Domestic Payment,STP CAT,5641,DC,Dr. X,Closed,Medium,Medium,Medium,Tuesday,2025-12-30T10:10:38.000000,2025-12-30T10:53:38.000000,2025-12-31T22:11:26.047958,2025-12-31T23:31:26.047958
INC-2025-48974,SEPA Payment,SEPA Payment,Stargate,50498,Avengers,Iron Man,Closed,High,High,High,Tuesday,2025-12-30T12:35:08.000000,2025-12-30T13:29:08.000000,2025-12-31T03:49:13.403844,2025-12-31T04:16:13.403844
INC-2025-48975,Money Rates,Money Rates,SOLEMOS,7,Avengers,Thor,Closed,Medium,Low,Medium,Tuesday,2025-12-30T19:29:32.000000,2025-12-30T19:56:32.000000,2026-01-01T03:45:03.397833,2026-01-01T04:04:03.397833
INC-2025-48976,International Transfer,International Transfer,Stargate,4,Avengers,Thor,Closed,High,Medium,Medium,Tuesday,2025-12-30T18:57:54.000000,2025-12-30T19:46:54.000000,2025-12-31T07:35:22.048680,2025-12-31T08:08:22.048680
INC-2025-48977,Domestic Payment,Domestic Payment,STP CAT,7337,People,Jackie Chan,New,Medium,Medium,Medium,Tuesday,2025-12-30T08:20:09.000000,,,
INC-2025-48978,SEPA Payment,SEPA Payment,Stargate,99825,Avengers,Iron Man,Closed,Low,Low,Low,Tuesday,2025-12-30T21:29:12.000000,2025-12-30T21:39:12.000000,2026-01-02T16:41:39.505598,2026-01-02T17:55:39.505598
INC-2025-48979,International Transfer,International Transfer,Stargate,47,DC,Punisher,Closed,High,High,High,Tuesday,2025-12-30T15:45:36.000000,2025-12-30T16:36:36.000000,2025-12-30T21:47:06.548686,2025-12-30T23:12:06.548686
INC-2025-48980,SEPA Payment,SEPA Payment,Stargate,3777,DC,Aquaman,Closed,High,High,High,Tuesday,2025-12-30T11:15:07.000000,2025-12-30T12:36:07.000000,2025-12-30T15:01:37.620754,2025-12-30T16:29:37.620754
INC-2025-48981,International Transfer,International Transfer,Stargate,47,Avengers,Iron Man,Closed,High,Medium,High,Tuesday,2025-12-30T15:35:04.000000,2025-12-30T16:04:04.000000,2025-12-31T01:55:51.919007,2025-12-31T02:47:51.919007
INC-2025-48982,Domestic Payment,Domestic Payment,STP CAT,9702,People,Scarlett Johansson,Closed,Low,Low,Low,Tuesday,2025-12-30T13:05:01.000000,2025-12-30T14:04:01.000000,2026-01-01T01:15:36.264268,2026-01-01T02:43:36.264268
INC-2025-48983,Domestic Payment,Domestic Payment,STP CAT,12657,DC,Batman,Closed,Low,Low,Low,Tuesday,2025-12-30T16:07:46.000000,2025-12-30T16:53:46.000000,2026-01-03T15:00:50.110175,2026-01-03T15:42:50.110175
INC-2025-48984,SEPA Payment,SEPA Payment,Stargate,9982,Avengers,Thor,Closed,Critical,High,High,Tuesday,2025-12-30T15:55:33.000000,2025-12-30T16:56:33.000000,2025-12-30T17:12:40.811269,2025-12-30T18:20:40.811269
INC-2025-48985,Domestic Payment,Domestic Payment,STP CAT,15341,DC,Dr. X,Closed,Medium,Medium,Medium,Tuesday,2025-12-30T09:52:39.000000,2025-12-30T10:59:39.000000,2025-12-30T23:32:00.978837,2025-12-31T00:51:00.978837
INC-2025-48986,Money Rates,Money Rates,SOLEMOS,2,People,The Rock,Closed,Critical,High,High,Tuesday,2025-12-30T16:20:19.000000,2025-12-30T17:01:19.000000,2025-12-30T19:13:43.095037,2025-12-30T20:12:43.095037
INC-2025-48987,Money Rates,Money Rates,SOLEMOS,2,Avengers,Iron Man,Closed,Medium,Low,Medium,Tuesday,2025-12-30T09:46:36.000000,2025-12-30T10:53:36.000000,2025-12-31T11:27:29.919532,2025-12-31T12:33:29.919532
INC-2025-48988,SEPA Payment,SEPA Payment,Stargate,26289,Avengers,Iron Man,Closed,Low,Low,Low,Tuesday,2025-12-30T10:54:19.000000,2025-12-30T12:01:19.000000,2025-12-31T15:01:24.108211,2025-12-31T15:59:24.108211
INC-2025-48989,Proces X,Proces X,SOLEMOS,198,DC,Dr. X,Closed,Medium,Medium,Medium,Tuesday,2025-12-30T08:23:17.000000,2025-12-30T08:41:17.000000,2025-12-31T08:19:31.746631,2025-12-31T09:41:31.746631
INC-2025-48990,International Transfer,International Transfer,Stargate,11,Avengers,Thor,Closed,High,High,High,Tuesday,2025-12-30T16:14:41.000000,2025-12-30T16:44:41.000000,2025-12-31T06:27:33.961005,2025-12-31T07:35:33.961005
INC-2025-48991,SEPA Payment,SEPA Payment,STP CAT,68206,Avengers,Hulk,Closed,High,High,Medium,Tuesday,2025-12-30T12:28:43.000000,2025-12-30T13:14:43.000000,2025-12-31T01:11:40.376320,2025-12-31T02:05:40.376320
INC-2025-48992,International Transfer,International Transfer,Stargate,47,Avengers,Doctor Strange,Closed,Critical,High,High,Tuesday,2025-12-30T12:02:01.000000,2025-12-30T13:17:01.000000,2025-12-30T14:36:16.955257,2025-12-30T15:01:16.955257
INC-2025-48993,Basic Payment,Basic Payment,STP CAT,4871,DC,Punisher,Closed,Critical,High,High,Tuesday,2025-12-30T19:29:54.000000,2025-12-30T20:36:54.000000,2025-12-30T23:55:24.401551,2025-12-31T01:13:24.401551
INC-2025-48994,Basic Payment,Basic Payment,STP CAT,4264,DC,Dr. X,Closed,Medium,Medium,Medium,Tuesday,2025-12-30T22:08:22.000000,2025-12-30T23:32:22.000000,2026-01-01T07:38:47.695140,2026-01-01T09:00:47.695140
INC-2025-48995,Domestic Payment,Domestic Payment,STP CAT,13929,DC,Dr. X,Closed,Medium,Medium,Medium,Tuesday,2025-12-30T15:40:22.000000,2025-12-30T16:45:22.000000,2025-12-31T09:51:46.701174,2025-12-31T11:04:46.701174
INC-2025-48996,Money Rates,Money Rates,SOLEMOS,3,Avengers,Hulk,Closed,High,Medium,High,Tuesday,2025-12-30T15:29:22.000000,2025-12-30T16:25:22.000000,2025-12-31T08:31:25.804193,2025-12-31T09:00:25.804193
INC-2025-48997,Proces X,Proces X,SOLEMOS,139,People,The Rock,Closed,Low,Low,Low,Tuesday,2025-12-30T22:21:20.000000,2025-12-30T22:46:20.000000,2026-01-01T13:49:26.461790,2026-01-01T14:09:26.461790
INC-2025-48998,International Transfer,International Transfer,Stargate,9,Avengers,Doctor Strange,Closed,High,High,Medium,Tuesday,2025-12-30T08:58:36.000000,2025-12-30T09:36:36.000000,2025-12-30T16:54:28.490294,2025-12-30T18:01:28.490294
INC-2025-48999,International Transfer,International Transfer,Stargate,20,Avengers,Iron Man,Closed,Medium,Medium,Medium,Tuesday,2025-12-30T08:00:56.000000,2025-12-30T09:13:56.000000,2025-12-31T05:51:09.831047,2025-12-31T06:31:09.831047
INC-2025-49000,Basic Payment,Basic Payment,STP CAT,1766,DC,Dr. X,Closed,Medium,Low,Medium,Tuesday,2025-12-30T18:26:26.000000,2025-12-30T18:53:26.000000,2025-12-31T16:28:16.398203,2025-12-31T17:08:16.398203
INC-2025-49001,International Transfer,International Transfer,Stargate,2,Avengers,Hulk,Closed,Medium,Medium,Medium,Tuesday,2025-12-30T13:34:15.000000,2025-12-30T14:16:15.000000,2025-12-31T08:57:41.187535,2025-12-31T09:44:41.187535
INC-2025-49002,SEPA Payment,SEPA Payment,Stargate,36874,Avengers,Thor,Closed,Low,Low,Low,Tuesday,2025-12-30T09:27:22.000000,2025-12-30T10:22:22.000000,2026-01-02T11:03:19.795902,2026-01-02T12:01:19.795902
INC-2025-49003,International Transfer,International Transfer,Stargate,25,Avengers,Hulk,New,Critical,High,High,Tuesday,2025-12-30T22:09:39.000000,,,
INC-2025-49004,Proces X,Proces X,STP CAT,159,DC,Aquaman,Closed,Medium,Medium,Medium,Tuesday,2025-12-30T13:01:18.000000,2025-12-30T13:52:18.000000,2025-12-31T03:04:32.133912,2025-12-31T03:53:32.133912
INC-2025-49005,International Transfer,International Transfer,Stargate,32,Avengers,Iron Man,Closed,Critical,High,High,Tuesday,2025-12-30T17:24:22.000000,2025-12-30T18:02:22.000000,2025-12-30T21:03:53.451327,2025-12-30T22:22:53.451327
INC-2025-49006,SEPA Payment,SEPA Payment,Stargate,20148,Avengers,Hulk,Closed,High,High,High,Tuesday,2025-12-30T10:25:49.000000,2025-12-30T10:49:49.000000,2025-12-30T15:20:48.884274,2025-12-30T15:44:48.884274
INC-2025-49007,SEPA Payment,SEPA Payment,STP CAT,25902,DC,Dr. X,Closed,Medium,Medium,Medium,Tuesday,2025-12-30T12:48:18.000000,2025-12-30T14:03:18.000000,2025-12-31T00:04:58.321841,2025-12-31T00:36:58.321841
INC-2025-49008,Domestic Payment,Domestic Payment,STP CAT,10466,People,Kevin Hart,Closed,Low,Low,Low,Tuesday,2025-12-30T13:20:50.000000,2025-12-30T13:53:50.000000,2025-12-31T18:37:50.183776,2025-12-31T18:58:50.183776
INC-2025-49009,International Transfer,International Transfer,Stargate,12,Avengers,Thor,Closed,High,High,Medium,Tuesday,2025-12-30T03:05:23.000000,2025-12-30T03:39:23.000000,2025-12-30T20:21:23.530294,2025-12-30T20:54:23.530294
INC-2025-49010,Domestic Payment,Domestic Payment,STP CAT,12794,DC,Dr. X,Closed,Low,Low,Low,Tuesday,2025-12-30T14:39:20.000000,2025-12-30T15:47:20.000000,2025-12-31T10:12:48.803361,2025-12-31T11:36:48.803361
INC-2025-49011,International Transfer,International Transfer,Stargate,22,Avengers,Doctor Strange,Closed,High,High,High,Tuesday,2025-12-30T22:07:55.000000,2025-12-30T22:30:55.000000,2025-12-31T11:57:07.651596,2025-12-31T13:08:07.651596
INC-2025-49012,International Transfer,International Transfer,Stargate,18,DC,Aquaman,On Hold,High,High,High,Tuesday,2025-12-30T13:42:43.000000,,,
INC-2025-49013,Basic Payment,Basic Payment,STP CAT,3972,DC,Dr. X,Closed,High,High,Low,Tuesday,2025-12-30T13:14:58.000000,2025-12-30T13:53:58.000000,2025-12-31T05:53:31.030286,2025-12-31T07:23:31.030286
INC-2025-49014,Proces X,Proces X,SOLEMOS,62,People,Jackie Chan,Closed,Medium,Medium,Medium,Tuesday,2025-12-30T06:02:03.000000,2025-12-30T07:20:03.000000,2025-12-31T01:54:01.246454,2025-12-31T02:28:01.246454
INC-2025-49015,Basic Payment,Basic Payment,STP CAT,2806,People,Mark,Closed,Medium,Medium,Low,Tuesday,2025-12-30T11:06:36.000000,2025-12-30T12:11:36.000000,2025-12-30T18:27:53.045166,2025-12-30T19:36:53.045166
INC-2025-49016,International Transfer,International Transfer,Stargate,38,Avengers,Iron Man,Closed,Low,Low,Low,Tuesday,2025-12-30T10:55:46.000000,2025-12-30T11:35:46.000000,2026-01-01T10:31:11.141909,2026-01-01T10:55:11.141909
INC-2025-49017,International Transfer,International Transfer,Stargate,5,Avengers,Doctor Strange,Closed,High,Medium,Low,Tuesday,2025-12-30T08:01:52.000000,2025-12-30T09:24:52.000000,2025-12-30T22:24:37.963115,2025-12-30T22:39:37.963115
INC-2025-49018,International Transfer,International Transfer,Stargate,7,DC,Batman,Closed,Critical,High,High,Tuesday,2025-12-30T03:10:10.000000,2025-12-30T03:57:10.000000,2025-12-30T07:29:59.036017,2025-12-30T07:52:59.036017
INC-2025-49019,SEPA Payment,SEPA Payment,STP CAT,34196,Avengers,Hulk,Closed,High,High,Medium,Tuesday,2025-12-30T11:27:25.000000,2025-12-30T12:21:25.000000,2025-12-30T23:36:18.579613,2025-12-31T00:25:18.579613
INC-2025-49020,SEPA Payment,SEPA Payment,STP CAT,47770,Avengers,Doctor Strange,Closed,Medium,Medium,Medium,Tuesday,2025-12-30T14:56:53.000000,2025-12-30T15:48:53.000000,2025-12-30T23:04:12.303660,2025-12-31T00:34:12.303660
INC-2025-49021,Proces X,Proces X,STP CAT,164,Avengers,Thor,Closed,Critical,High,High,Tuesday,2025-12-30T11:27:34.000000,2025-12-30T11:54:34.000000,2025-12-30T14:17:08.558573,2025-12-30T14:44:08.558573
INC-2025-49022,International Transfer,International Transfer,Stargate,39,Avengers,Iron Man,Closed,Critical,High,Medium,Tuesday,2025-12-30T16:11:05.000000,2025-12-30T16:25:05.000000,2025-12-30T19:38:21.435140,2025-12-30T20:12:21.435140
INC-2025-49023,Domestic Payment,Domestic Payment,STP CAT,12866,DC,Aquaman,Closed,Medium,Low,Medium,Tuesday,2025-12-30T10:13:49.000000,2025-12-30T10:46:49.000000,2025-12-31T17:34:32.495895,2025-12-31T18:01:32.495895
INC-2025-49024,SEPA Payment,SEPA Payment,Stargate,94481,Avengers,Doctor Strange,Closed,High,High,Medium,Tuesday,2025-12-30T12:42:59.000000,2025-12-30T14:01:59.000000,2025-12-30T20:54:18.116006,2025-12-30T22:03:18.116006
INC-2025-49025,SEPA Payment,SEPA Payment,STP CAT,69372,Avengers,Iron Man,Closed,High,High,High,Tuesday,2025-12-30T11:22:23.000000,2025-12-30T11:35:23.000000,2025-12-30T14:18:44.431923,2025-12-30T14:57:44.431923
INC-2025-49026,Proces X,Proces X,SOLEMOS,38,DC,Punisher,Closed,Medium,Low,Medium,Tuesday,2025-12-30T11:26:52.000000,2025-12-30T12:13:52.000000,2025-12-31T03:03:00.594642,2025-12-31T03:46:00.594642
INC-2025-49027,International Transfer,International Transfer,Stargate,49,Avengers,Iron Man,Closed,Critical,High,High,Tuesday,2025-12-30T14:34:04.000000,2025-12-30T15:28:04.000000,2025-12-30T17:15:32.246879,2025-12-30T17:30:32.246879
INC-2025-49028,Money Rates,Money Rates,SOLEMOS,5,Avengers,Iron Man,Closed,Medium,Medium,Medium,Tuesday,2025-12-30T14:41:39.000000,2025-12-30T16:08:39.000000,2026-01-01T03:09:09.298454,2026-01-01T04:06:09.298454
INC-2025-49029,SEPA Payment,SEPA Payment,Stargate,91468,DC,Punisher,Closed,Medium,Medium,Medium,Tuesday,2025-12-30T15:34:29.000000,2025-12-30T16:44:29.000000,2026-01-01T01:52:51.884352,2026-01-01T02:18:51.884352
INC-2025-49030,Domestic Payment,Domestic Payment,STP CAT,6322,DC,Aquaman,Closed,Medium,Medium,Medium,Tuesday,2025-12-30T19:19:34.000000,2025-12-30T19:31:34.000000,2025-12-31T03:14:08.012537,2025-12-31T03:44:08.012537
INC-2025-49031,Basic Payment,Basic Payment,STP CAT,4981,DC,Punisher,Closed,Low,Low,Low,Tuesday,2025-12-30T19:14:03.000000,2025-12-30T20:27:03.000000,2026-01-03T15:41:44.511084,2026-01-03T16:40:44.511084
INC-2025-49032,International Transfer,International Transfer,Stargate,4,Avengers,Thor,Closed,Critical,High,High,Tuesday,2025-12-30T21:10:10.000000,2025-12-30T22:00:10.000000,2025-12-31T00:38:55.256713,2025-12-31T01:42:55.256713
INC-2025-49033,Proces X,Proces X,SOLEMOS,118,Avengers,Doctor Strange,Closed,Low,Low,Low,Tuesday,2025-12-30T17:34:41.000000,2025-12-30T18:24:41.000000,2026-01-03T07:57:31.210121,2026-01-03T08:26:31.210121
INC-2025-49034,SEPA Payment,SEPA Payment,STP CAT,41176,DC,Punisher,Closed,High,Medium,High,Tuesday,2025-12-30T07:08:43.000000,2025-12-30T08:36:43.000000,2025-12-30T22:06:13.963789,2025-12-30T22:47:13.963789
INC-2025-49035,Proces X,Proces X,SOLEMOS,165,DC,Batman,Closed,Medium,Low,Medium,Tuesday,2025-12-30T13:02:54.000000,2025-12-30T14:01:54.000000,2025-12-31T11:04:51.249675,2025-12-31T11:41:51.249675
